timestamp,project_id,project_name,delta_votes,delta_views,state,is_winner
2026-06-18T12:00,R59abyepfW,Majoru un Dzintaru bezmaksas padel tenisa korti,0,1,in_voting,False
2026-06-18T12:00,XBU7NpRWV5,Jūrmalnieku tikšanās un piekrastes mantojuma telpa,0,0,in_voting,False
2026-06-18T12:00,a5hDLTe7p4,Informācijas stendi apkaimēs,12,55,in_voting,False
2026-06-18T12:00,Z92tNs82ac,"Jūrmalā, Slokā - Ietve un velostatīvi pie dzelzceļa stacijas - iestaigāto taku vietā 2",1,12,in_voting,False
2026-06-18T12:00,bfhNXUR3VB,Vaivaru mežā,1,2,in_voting,False
2026-06-18T12:00,ZehtNs82ac,Majoru un Dzintaru bezmaksas suņu pastaigu laukums,1,3,in_voting,False
2026-06-18T12:00,ahqDLTe7p4,Mīlestības bāka Jūrmalā,0,3,in_voting,False
2026-06-18T12:00,M2p32qRtb9,"Jūrmalā, Slokā - nomales asfaltēšana krustojumā, pagrieziens uz karjeru no ventspils šosejas",0,1,in_voting,False
2026-06-18T12:00,MGe32qRtb9,"Jūrmalā Kauguros bērnu rotaļu laukuma paplašināšana un pilnveide, apgaismojuma ierīkošana citam rotaļu laukumam Raiņa 81",0,0,in_voting,False
2026-06-18T12:00,KhrpUybRet,Āra trenažieri Buļļuciemā – veseli un aktīvi jūrmalnieki,1,5,in_voting,False
2026-06-18T12:11,T7jGDR8K4B,Vecslocenes pastaigu taka,1,9,in_voting,True
2026-06-18T12:11,teL62cUjB5,Piemiņas vieta Kārlim Bardelim,1,17,in_voting,False
2026-06-18T12:11,c29ThVpT8M,Gājēju un velo celiņš Vaivaru stacija - Krastciems,2,27,in_voting,False
2026-06-18T12:11,R59abyepfW,Majoru un Dzintaru bezmaksas padel tenisa korti,1,8,in_voting,False
2026-06-18T12:11,XBU7NpRWV5,Jūrmalnieku tikšanās un piekrastes mantojuma telpa,1,3,in_voting,False
2026-06-18T12:11,a5hDLTe7p4,Informācijas stendi apkaimēs,12,63,in_voting,False
2026-06-18T12:11,Z92tNs82ac,"Jūrmalā, Slokā - Ietve un velostatīvi pie dzelzceļa stacijas - iestaigāto taku vietā 2",1,15,in_voting,False
2026-06-18T12:11,bfhNXUR3VB,Vaivaru mežā,1,5,in_voting,False
2026-06-18T12:11,ZehtNs82ac,Majoru un Dzintaru bezmaksas suņu pastaigu laukums,1,6,in_voting,False
2026-06-18T12:11,ahqDLTe7p4,Mīlestības bāka Jūrmalā,1,19,in_voting,False
2026-06-18T12:11,M2p32qRtb9,"Jūrmalā, Slokā - nomales asfaltēšana krustojumā, pagrieziens uz karjeru no ventspils šosejas",0,4,in_voting,False
2026-06-18T12:11,MGe32qRtb9,"Jūrmalā Kauguros bērnu rotaļu laukuma paplašināšana un pilnveide, apgaismojuma ierīkošana citam rotaļu laukumam Raiņa 81",0,2,in_voting,False
2026-06-18T12:11,KhrpUybRet,Āra trenažieri Buļļuciemā – veseli un aktīvi jūrmalnieki,1,8,in_voting,False
2026-06-18T12:21,T7jGDR8K4B,Vecslocenes pastaigu taka,2,10,in_voting,True
2026-06-18T12:21,teL62cUjB5,Piemiņas vieta Kārlim Bardelim,2,18,in_voting,False
2026-06-18T12:21,c29ThVpT8M,Gājēju un velo celiņš Vaivaru stacija - Krastciems,2,28,in_voting,False
2026-06-18T12:21,R59abyepfW,Majoru un Dzintaru bezmaksas padel tenisa korti,2,9,in_voting,False
2026-06-18T12:21,XBU7NpRWV5,Jūrmalnieku tikšanās un piekrastes mantojuma telpa,1,3,in_voting,False
2026-06-18T12:21,a5hDLTe7p4,Informācijas stendi apkaimēs,12,63,in_voting,False
2026-06-18T12:21,Z92tNs82ac,"Jūrmalā, Slokā - Ietve un velostatīvi pie dzelzceļa stacijas - iestaigāto taku vietā 2",1,15,in_voting,False
2026-06-18T12:21,bfhNXUR3VB,Vaivaru mežā,1,5,in_voting,False
2026-06-18T12:21,ZehtNs82ac,Majoru un Dzintaru bezmaksas suņu pastaigu laukums,1,7,in_voting,False
2026-06-18T12:21,ahqDLTe7p4,Mīlestības bāka Jūrmalā,1,25,in_voting,False
2026-06-18T12:21,M2p32qRtb9,"Jūrmalā, Slokā - nomales asfaltēšana krustojumā, pagrieziens uz karjeru no ventspils šosejas",0,4,in_voting,False
2026-06-18T12:21,MGe32qRtb9,"Jūrmalā Kauguros bērnu rotaļu laukuma paplašināšana un pilnveide, apgaismojuma ierīkošana citam rotaļu laukumam Raiņa 81",0,2,in_voting,False
2026-06-18T12:21,KhrpUybRet,Āra trenažieri Buļļuciemā – veseli un aktīvi jūrmalnieki,1,8,in_voting,False
2026-06-18T12:31,T7jGDR8K4B,Vecslocenes pastaigu taka,2,10,in_voting,True
2026-06-18T12:31,teL62cUjB5,Piemiņas vieta Kārlim Bardelim,2,19,in_voting,False
2026-06-18T12:31,c29ThVpT8M,Gājēju un velo celiņš Vaivaru stacija - Krastciems,2,29,in_voting,False
2026-06-18T12:31,R59abyepfW,Majoru un Dzintaru bezmaksas padel tenisa korti,2,9,in_voting,False
2026-06-18T12:31,XBU7NpRWV5,Jūrmalnieku tikšanās un piekrastes mantojuma telpa,1,3,in_voting,False
2026-06-18T12:31,a5hDLTe7p4,Informācijas stendi apkaimēs,13,72,in_voting,False
2026-06-18T12:31,Z92tNs82ac,"Jūrmalā, Slokā - Ietve un velostatīvi pie dzelzceļa stacijas - iestaigāto taku vietā 2",1,17,in_voting,False
2026-06-18T12:31,bfhNXUR3VB,Vaivaru mežā,1,5,in_voting,False
2026-06-18T12:31,ZehtNs82ac,Majoru un Dzintaru bezmaksas suņu pastaigu laukums,1,7,in_voting,False
2026-06-18T12:31,ahqDLTe7p4,Mīlestības bāka Jūrmalā,1,27,in_voting,False
2026-06-18T12:31,M2p32qRtb9,"Jūrmalā, Slokā - nomales asfaltēšana krustojumā, pagrieziens uz karjeru no ventspils šosejas",0,4,in_voting,False
2026-06-18T12:31,MGe32qRtb9,"Jūrmalā Kauguros bērnu rotaļu laukuma paplašināšana un pilnveide, apgaismojuma ierīkošana citam rotaļu laukumam Raiņa 81",0,2,in_voting,False
2026-06-18T12:31,KhrpUybRet,Āra trenažieri Buļļuciemā – veseli un aktīvi jūrmalnieki,1,8,in_voting,False
2026-06-18T12:41,T7jGDR8K4B,Vecslocenes pastaigu taka,2,12,in_voting,True
2026-06-18T12:41,teL62cUjB5,Piemiņas vieta Kārlim Bardelim,2,23,in_voting,False
2026-06-18T12:41,c29ThVpT8M,Gājēju un velo celiņš Vaivaru stacija - Krastciems,2,29,in_voting,False
2026-06-18T12:41,R59abyepfW,Majoru un Dzintaru bezmaksas padel tenisa korti,2,9,in_voting,False
2026-06-18T12:41,XBU7NpRWV5,Jūrmalnieku tikšanās un piekrastes mantojuma telpa,1,4,in_voting,False
2026-06-18T12:41,a5hDLTe7p4,Informācijas stendi apkaimēs,15,94,in_voting,False
2026-06-18T12:41,Z92tNs82ac,"Jūrmalā, Slokā - Ietve un velostatīvi pie dzelzceļa stacijas - iestaigāto taku vietā 2",2,22,in_voting,False
2026-06-18T12:41,bfhNXUR3VB,Vaivaru mežā,1,5,in_voting,False
2026-06-18T12:41,ZehtNs82ac,Majoru un Dzintaru bezmaksas suņu pastaigu laukums,1,8,in_voting,False
2026-06-18T12:41,ahqDLTe7p4,Mīlestības bāka Jūrmalā,1,31,in_voting,False
2026-06-18T12:41,M2p32qRtb9,"Jūrmalā, Slokā - nomales asfaltēšana krustojumā, pagrieziens uz karjeru no ventspils šosejas",0,4,in_voting,False
2026-06-18T12:41,MGe32qRtb9,"Jūrmalā Kauguros bērnu rotaļu laukuma paplašināšana un pilnveide, apgaismojuma ierīkošana citam rotaļu laukumam Raiņa 81",0,2,in_voting,False
2026-06-18T12:41,KhrpUybRet,Āra trenažieri Buļļuciemā – veseli un aktīvi jūrmalnieki,1,8,in_voting,False
2026-06-18T12:51,T7jGDR8K4B,Vecslocenes pastaigu taka,2,13,in_voting,True
2026-06-18T12:51,teL62cUjB5,Piemiņas vieta Kārlim Bardelim,2,23,in_voting,False
2026-06-18T12:51,c29ThVpT8M,Gājēju un velo celiņš Vaivaru stacija - Krastciems,2,29,in_voting,False
2026-06-18T12:51,R59abyepfW,Majoru un Dzintaru bezmaksas padel tenisa korti,2,10,in_voting,False
2026-06-18T12:51,XBU7NpRWV5,Jūrmalnieku tikšanās un piekrastes mantojuma telpa,1,4,in_voting,False
2026-06-18T12:51,a5hDLTe7p4,Informācijas stendi apkaimēs,16,99,in_voting,False
2026-06-18T12:51,Z92tNs82ac,"Jūrmalā, Slokā - Ietve un velostatīvi pie dzelzceļa stacijas - iestaigāto taku vietā 2",2,22,in_voting,False
2026-06-18T12:51,bfhNXUR3VB,Vaivaru mežā,1,5,in_voting,False
2026-06-18T12:51,ZehtNs82ac,Majoru un Dzintaru bezmaksas suņu pastaigu laukums,1,8,in_voting,False
2026-06-18T12:51,ahqDLTe7p4,Mīlestības bāka Jūrmalā,1,33,in_voting,False
2026-06-18T12:51,M2p32qRtb9,"Jūrmalā, Slokā - nomales asfaltēšana krustojumā, pagrieziens uz karjeru no ventspils šosejas",0,4,in_voting,False
